4.657239913940429688e-01
1.320480346679687500e+00
1.476061582565307617e+00
2.831304550170898438e+00
4.774302721023559570e+00
3.307156801223754883e+00
3.918634891510009766e+00
4.165931224822998047e+00
6.057585477828979492e+00
