5.186128616333007812e-02
6.482672691345214844e-02
7.779192924499511719e-02
9.175443649291992188e-02
1.017279624938964844e-01
1.166887283325195312e-01
1.246664524078369141e-01
1.386289596557617188e-01
1.775250434875488281e-01
