1.292480212813810567e+02,0.000000000000000000e+00
1.336416289480060016e+02,1.536059379577636719e-02
1.346326415518612407e+02,3.032135963439941406e-02
1.163905152647440957e+02,4.428482055664062500e-02
1.051075066695911744e+02,5.627989768981933594e-02
1.012460605048446212e+02,7.021522521972656250e-02
9.941454001826140541e+01,8.218336105346679688e-02
9.855707781515687316e+01,9.319353103637695312e-02
9.816585273087076757e+01,9.319353103637695312e-02
9.804755912342318425e+01,1.088163852691650391e-01
9.828573098020197563e+01,1.244366168975830078e-01
