1.132741477761983617e+02,0.000000000000000000e+00
9.992584092266861262e+01,1.497864723205566406e-02
9.854262241773724895e+01,2.796244621276855469e-02
9.846482752998004173e+01,3.993511199951171875e-02
9.850197221610696374e+01,5.287671089172363281e-02
9.851596191586222062e+01,6.484436988830566406e-02
9.852097638493370368e+01,7.683396339416503906e-02
9.852264713638852811e+01,8.388400077819824219e-02
9.852318912805557716e+01,9.950661659240722656e-02
9.852336311436909000e+01,9.950661659240722656e-02
9.852341877885609733e+01,1.151459217071533203e-01
9.852343659135667053e+01,1.307482719421386719e-01
9.852344230299767958e+01,1.463706493377685547e-01
9.852344413993625949e+01,1.619918346405029297e-01
9.852344473272947312e+01,1.619918346405029297e-01
9.852344492469595139e+01,1.776125431060791016e-01
9.852344498707196863e+01,1.932344436645507812e-01
9.852344500740441902e+01,2.088549137115478516e-01
9.852344501405148947e+01,2.088549137115478516e-01
9.852344501623034034e+01,2.255756855010986328e-01
9.852344501694621215e+01,2.412002086639404297e-01
9.852344501718189917e+01,2.568204402923583984e-01
9.852344501725968939e+01,2.568204402923583984e-01
9.852344501728536841e+01,2.724421024322509766e-01
9.852344501729385229e+01,2.880630493164062500e-01
9.852344501729665183e+01,3.036844730377197266e-01
9.852344501729757553e+01,3.036844730377197266e-01
9.852344501729788817e+01,3.193063735961914062e-01
9.852344501729807291e+01,3.349275588989257812e-01
9.852344501729808712e+01,3.505492210388183594e-01
9.852344501729808712e+01,3.505492210388183594e-01
9.852344501729810133e+01,3.661694526672363281e-01
9.852344501729810133e+01,3.817915916442871094e-01
9.852344501729810133e+01,3.974268436431884766e-01
9.852344501729810133e+01,4.130332469940185547e-01
9.852344501729810133e+01,4.130332469940185547e-01
9.852344501729810133e+01,4.286549091339111328e-01
9.852344501729810133e+01,4.442999362945556641e-01
9.852344501729810133e+01,4.598979949951171875e-01
9.852344501729810133e+01,4.598979949951171875e-01
9.852344501729810133e+01,4.755189418792724609e-01
9.852344501729810133e+01,4.911634922027587891e-01
9.852344501729810133e+01,5.067610740661621094e-01
9.852344501729810133e+01,5.223827362060546875e-01
9.852344501729810133e+01,5.223827362060546875e-01
9.852344501729810133e+01,5.380034446716308594e-01
9.852344501729810133e+01,5.536253452301025391e-01
9.852344501729810133e+01,5.692462921142578125e-01
9.852344501729810133e+01,5.692462921142578125e-01
9.852344501729810133e+01,5.848860740661621094e-01
9.852344501729810133e+01,6.004891395568847656e-01
