2.542111194880883431e+02,0.000000000000000000e+00
2.328725999554013697e+02,2.188205718994140625e-02
2.320084056077717491e+02,3.747677803039550781e-02
2.335920427684026777e+02,6.871962547302246094e-02
2.346335774028210039e+02,8.436727523803710938e-02
2.349022359694087925e+02,9.999108314514160156e-02
2.349455650445544279e+02,1.312050819396972656e-01
2.349507597873149791e+02,1.468265056610107422e-01
2.349519181526050602e+02,1.780693531036376953e-01
2.349522427568854823e+02,1.936905384063720703e-01
2.349523517768299143e+02,2.103655338287353516e-01
2.349523916230828036e+02,2.259895801544189453e-01
2.349524065002151474e+02,2.572331428527832031e-01
2.349524120291497411e+02,2.728543281555175781e-01
2.349524140596493567e+02,2.884762287139892578e-01
2.349524147963507517e+02,3.197183609008789062e-01
2.349524150608987725e+02,3.353404998779296875e-01
2.349524151551254363e+02,3.509612083435058594e-01
2.349524151884776586e+02,3.822038173675537109e-01
2.349524152002272217e+02,3.978235721588134766e-01
2.349524152043517233e+02,4.134466648101806641e-01
2.349524152057955462e+02,4.364511966705322266e-01
2.349524152062999747e+02,4.520757198333740234e-01
2.349524152064758482e+02,4.833188056945800781e-01
2.349524152065371823e+02,4.989390373229980469e-01
2.349524152065585838e+02,5.145604610443115234e-01
2.349524152065659166e+02,5.301828384399414062e-01
2.349524152065685882e+02,5.614254474639892578e-01
2.349524152065694409e+02,5.770466327667236328e-01
2.349524152065697820e+02,5.926687717437744141e-01
2.349524152065698104e+02,6.239113807678222656e-01
2.349524152065698388e+02,6.405746936798095703e-01
2.349524152065698104e+02,6.561987400054931641e-01
2.349524152065698672e+02,6.718213558197021484e-01
2.349524152065698388e+02,7.030644416809082031e-01
2.349524152065698388e+02,7.343077659606933594e-01
2.349524152065698388e+02,7.499294281005859375e-01
2.349524152065698388e+02,7.655498981475830078e-01
2.349524152065698388e+02,7.967929840087890625e-01
2.349524152065698388e+02,8.124139308929443359e-01
2.349524152065698388e+02,8.280355930328369141e-01
2.349524152065698388e+02,8.592772483825683594e-01
2.349524152065698388e+02,8.748998641967773438e-01
2.349524152065698388e+02,8.905205726623535156e-01
2.349524152065698388e+02,9.217629432678222656e-01
2.349524152065698388e+02,9.373862743377685547e-01
2.349524152065698388e+02,9.530062675476074219e-01
2.349524152065698388e+02,9.842479228973388672e-01
2.349524152065698388e+02,9.998712539672851562e-01
2.349524152065698388e+02,1.015491247177124023e+00
2.349524152065698388e+02,1.046732902526855469e+00
