9.602741716795028424e+02,5.674123764038085938e-03
9.544985988443298766e+02,1.075387001037597656e-02
9.418213556598956302e+02,1.075387001037597656e-02
9.211548067994410758e+02,1.075387001037597656e-02
8.910199023336444952e+02,1.075387001037597656e-02
8.555092197922846253e+02,2.638006210327148438e-02
8.265420071508619912e+02,2.638006210327148438e-02
8.111889287367723682e+02,2.638006210327148438e-02
8.051510259403696637e+02,2.638006210327148438e-02
8.030370570379384390e+02,4.200077056884765625e-02
8.023081123639854013e+02,4.200077056884765625e-02
8.020545193202303835e+02,4.200077056884765625e-02
8.019652713909877093e+02,5.764746665954589844e-02
8.019335271632446620e+02,5.764746665954589844e-02
8.019221302547032337e+02,5.764746665954589844e-02
8.019180048992476486e+02,5.764746665954589844e-02
8.019165009351822846e+02,7.324218750000000000e-02
8.019159492240685267e+02,7.324218750000000000e-02
8.019157457432997944e+02,7.324218750000000000e-02
8.019156703466385352e+02,7.324218750000000000e-02
8.019156422977162038e+02,8.886528015136718750e-02
8.019156318271611781e+02,8.886528015136718750e-02
8.019156279070376740e+02,8.886528015136718750e-02
8.019156264356647625e+02,1.044862270355224609e-01
8.019156258822106338e+02,1.044862270355224609e-01
8.019156256736455362e+02,1.044862270355224609e-01
8.019156255949255865e+02,1.044862270355224609e-01
8.019156255651732863e+02,1.201064586639404297e-01
8.019156255539149925e+02,1.201064586639404297e-01
8.019156255496509402e+02,1.201064586639404297e-01
8.019156255480347681e+02,1.357283592224121094e-01
8.019156255474215413e+02,1.357283592224121094e-01
8.019156255471882560e+02,1.357283592224121094e-01
8.019156255470998076e+02,1.513490676879882812e-01
8.019156255470668384e+02,1.513490676879882812e-01
8.019156255470536507e+02,1.513490676879882812e-01
8.019156255470489896e+02,1.669709682464599609e-01
8.019156255470468295e+02,1.669709682464599609e-01
8.019156255470466022e+02,1.669709682464599609e-01
8.019156255470463748e+02,1.669709682464599609e-01
8.019156255470461474e+02,1.825921535491943359e-01
8.019156255470459200e+02,1.825921535491943359e-01
8.019156255470460337e+02,1.982135772705078125e-01
8.019156255470459200e+02,1.982135772705078125e-01
8.019156255470459200e+02,1.982135772705078125e-01
8.019156255470459200e+02,2.138762474060058594e-01
8.019156255470459200e+02,2.148816585540771484e-01
8.019156255470459200e+02,2.148816585540771484e-01
8.019156255470459200e+02,2.148816585540771484e-01
8.019156255470459200e+02,2.305061817169189453e-01
