4.927979066209153643e+03
2.543677724769175711e+03
2.355775304622525255e+03
2.150735649232021842e+03
2.077195296722977218e+03
1.964031261353425407e+03
1.913426489258436277e+03
1.880967911845464414e+03
1.845038179386241382e+03
