1.070371795346106592e+04
7.392684804193477248e+03
3.723230273948210197e+03
3.389916407256324874e+03
3.280055551372424816e+03
2.999879181796459761e+03
2.921583803265244114e+03
2.831321564583215149e+03
2.746027675751672177e+03
