1.067147254943847656e-01
1.087098121643066406e-01
1.316468715667724609e-01
1.884958744049072266e-01
1.885681152343750000e-01
2.376768589019775391e-01
2.714703083038330078e-01
2.792534828186035156e-01
3.121659755706787109e-01
