9.269021761371193861e+03,4.587817192077636719e-02
8.913809411954436655e+03,8.055400848388671875e-02
8.218896018772134994e+03,1.117944717407226562e-01
7.076204015268283001e+03,1.586596965789794922e-01
5.786024207979707171e+03,2.055237293243408203e-01
4.831012997753588024e+03,2.378680706024169922e-01
4.251614701123622581e+03,2.691395282745361328e-01
3.886960453276538829e+03,3.159768581390380859e-01
3.685404437555622735e+03,3.472461700439453125e-01
3.586105177069389811e+03,3.941192626953125000e-01
3.542943537577167262e+03,4.409692287445068359e-01
3.523981843541394483e+03,4.722120761871337891e-01
3.516086569063334082e+03,5.190761089324951172e-01
3.512376731541956360e+03,5.503201484680175781e-01
3.510513096234269597e+03,5.971822738647460938e-01
3.509567168848350775e+03,6.440479755401611328e-01
3.509100275573776798e+03,6.858012676239013672e-01
3.508869935981911567e+03,7.257227897644042969e-01
3.508759901994974825e+03,7.600045204162597656e-01
3.508710282523244587e+03,8.068633079528808594e-01
