2.991914749145507812e-03
3.989219665527343750e-03
3.989458084106445312e-03
5.984067916870117188e-03
5.982637405395507812e-03
6.981134414672851562e-03
7.978916168212890625e-03
8.975982666015625000e-03
9.973287582397460938e-03
