7.360043525695800781e-01
8.751704692840576172e-01
9.953482151031494141e-01
1.118009090423583984e+00
1.295043468475341797e+00
1.471087694168090820e+00
1.497994422912597656e+00
1.699470043182373047e+00
1.738361835479736328e+00
