9.372067451477050781e-02
7.878899574279785156e-02
1.276586055755615234e-01
1.795177459716796875e-01
2.333757877349853516e-01
3.500638008117675781e-01
4.687464237213134766e-01
5.944104194641113281e-01
6.961381435394287109e-01
