8.774018287658691406e-02
1.067140102386474609e-01
1.715409755706787109e-01
2.064490318298339844e-01
3.041863441467285156e-01
3.939461708068847656e-01
4.697430133819580078e-01
6.712040901184082031e-01
6.762080192565917969e-01
