6.263260841369628906e-01
1.500994920730590820e+00
4.964750528335571289e+00
6.537518024444580078e+00
8.380601406097412109e+00
1.056561207771301270e+01
1.296739196777343750e+01
1.575098347663879395e+01
1.835704493522644043e+01
