3.715366284773492680e+03,0.000000000000000000e+00
3.594440643778015328e+03,1.561880111694335938e-02
3.538726302406259492e+03,1.561880111694335938e-02
3.546514642165041550e+03,3.123950958251953125e-02
3.538359157721984047e+03,3.123950958251953125e-02
3.542034989036249499e+03,4.686379432678222656e-02
3.539983060003925857e+03,4.686379432678222656e-02
3.541025426322859403e+03,4.686379432678222656e-02
3.540466395161978653e+03,6.248164176940917969e-02
3.540759826015444560e+03,6.248164176940917969e-02
3.540603163378852514e+03,7.810449600219726562e-02
3.540686542798197479e+03,7.810449600219726562e-02
3.540641855463235515e+03,9.372520446777343750e-02
3.540665838403663201e+03,9.372520446777343750e-02
3.540652915801289055e+03,9.372520446777343750e-02
3.540659894645478289e+03,1.093432903289794922e-01
3.540656114919393076e+03,1.093432903289794922e-01
3.540658166598532716e+03,1.249694824218750000e-01
3.540657050378410531e+03,1.249694824218750000e-01
3.540657658865217400e+03,1.249694824218750000e-01
