4.577268124244428691e+03,0.000000000000000000e+00
3.795790280553312186e+03,2.498917579650878906e-01
3.706846323377730187e+03,4.853053092956542969e-01
3.700358279869491525e+03,7.040109634399414062e-01
3.699918023055672165e+03,9.294426441192626953e-01
3.699862246136465728e+03,1.153712034225463867e+00
3.699850244995611774e+03,1.373533964157104492e+00
3.699847209772413862e+03,1.576610088348388672e+00
3.699846429726561382e+03,1.802041530609130859e+00
3.699846231578254447e+03,2.006220579147338867e+00
3.699846181927539874e+03,2.231566190719604492e+00
3.699846169630831355e+03,2.451427698135375977e+00
3.699846166614373942e+03,2.670127153396606445e+00
3.699846165880217995e+03,2.879944086074829102e+00
3.699846165702698272e+03,3.099772453308105469e+00
3.699846165660012502e+03,3.318465948104858398e+00
3.699846165649795694e+03,3.541268110275268555e+00
3.699846165647359157e+03,3.759965658187866211e+00
3.699846165646782538e+03,3.979764461517333984e+00
3.699846165646644749e+03,4.198462963104248047e+00
3.699846165646613372e+03,4.417163372039794922e+00
