1.226484775543212891e-01
1.226718425750732422e-01
1.515944004058837891e-01
2.124319076538085938e-01
2.004637718200683594e-01
2.593066692352294922e-01
2.622981071472167969e-01
2.812478542327880859e-01
3.091728687286376953e-01
